,Id,Fold1-TierI,Fold1-seed0,Fold1-seed1,Fold1-seed2,Fold1-seed3,Fold1-seed4,Fold2-TierI,Fold2-seed0,Fold2-seed1,Fold2-seed2,Fold2-seed3,Fold2-seed4,Fold3-TierI,Fold3-seed0,Fold3-seed1,Fold3-seed2,Fold3-seed3,Fold3-seed4,Fold4-TierI,Fold4-seed0,Fold4-seed1,Fold4-seed2,Fold4-seed3,Fold4-seed4,Fold5-TierI,Fold5-seed0,Fold5-seed1,Fold5-seed2,Fold5-seed3,Fold5-seed4
5219,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-005262_03m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,train,train,train,train,N
5220,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-005262_01m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,train,train,train,train,N
5221,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-002219_03m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,U2 test,U2 test,U2 test,U2 test,N
5222,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-002219_04m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,U2 test,U2 test,U2 test,U2 test,N
5223,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-002219_02m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,U2 test,U2 test,U2 test,U2 test,N
5224,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-002219_05m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,U2 test,U2 test,U2 test,U2 test,N
5225,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/sl/JHU-002219_01m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,,,,,,Test,,,,,,,U2 test,U2 test,U2 test,U2 test,N
5226,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/d/JHU-000508_04m.jpg,Test,train,train,train,train,train,Test,K test,K test,K test,K test,K test,Test,K test,K test,K test,K test,K test,Test,train,train,train,train,train,,U2 test,U2 test,U2 test,U2 test,N
5227,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/d/JHU-000508_02m.jpg,Test,train,train,train,train,train,Test,K test,K test,K test,K test,K test,Test,K test,K test,K test,K test,K test,Test,train,train,train,train,train,,U2 test,U2 test,U2 test,U2 test,N
5228,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/d/JHU-000508_05m.jpg,Test,train,train,train,train,train,Test,K test,K test,K test,K test,K test,Test,K test,K test,K test,K test,K test,Test,train,train,train,train,train,,U2 test,U2 test,U2 test,U2 test,N
5229,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/d/JHU-000508_03m.jpg,Test,train,train,train,train,train,Test,K test,K test,K test,K test,K test,Test,K test,K test,K test,K test,K test,Test,train,train,train,train,train,,U2 test,U2 test,U2 test,U2 test,N
5230,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/d/JHU-000508_01m.jpg,Test,train,train,train,train,train,Test,K test,K test,K test,K test,K test,Test,K test,K test,K test,K test,K test,Test,train,train,train,train,train,,U2 test,U2 test,U2 test,U2 test,N
5231,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/e/JHU-000517_05m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,,train,U2 test,train,train,N
5232,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/e/JHU-000517_04m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,,train,U2 test,train,train,N
5233,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/e/JHU-000517_01m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,,train,U2 test,train,train,N
5234,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/e/JHU-000517_02m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,,train,U2 test,train,train,N
5235,/opt/ImageBase/AWS_sync/cropped/anopheles/crucians_sl/e/JHU-000517_03m.jpg,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,Test,train,train,train,train,train,,train,U2 test,train,train,N
5236,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002385_01m.jpg,Train,,,,,,,train,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5237,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002385_03m.jpg,Train,,,,,,,train,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5238,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002385_02m.jpg,Train,,,,,,,train,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5239,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002385_04m.jpg,Train,,,,,,,train,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5240,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002328_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5241,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002328_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5242,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002328_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5243,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002328_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5244,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002328_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5245,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002401_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5246,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002401_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5247,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002401_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5248,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002401_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5249,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002358_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5250,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002358_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5251,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002358_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5252,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002358_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5253,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002315_05m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,train,train,train,train,train,Train,,,,,
5254,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002315_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,train,train,train,train,train,Train,,,,,
5255,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002315_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,train,train,train,train,train,Train,,,,,
5256,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002315_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,train,train,train,train,train,Train,,,,,
5257,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002315_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,train,train,train,train,train,Train,,,,,
5258,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5259,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_08m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5260,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_05m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5261,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_07m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5262,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5263,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_09m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5264,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_10m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5265,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5266,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5267,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002397_06m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5268,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002353_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5269,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002353_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5270,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002353_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5271,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002353_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5272,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002339_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5273,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002339_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5274,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002339_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5275,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002339_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5276,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002362_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,K test,K test,K test,K test,K test
5277,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002362_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,K test,K test,K test,K test,K test
5278,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002362_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,K test,K test,K test,K test,K test
5279,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002370_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5280,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002370_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5281,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002370_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5282,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002370_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5283,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002391_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5284,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002391_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5285,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002391_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5286,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002391_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5287,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002367_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5288,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002367_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5289,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002367_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5290,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002367_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5291,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002364_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,train,train,train,train,train
5292,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002364_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,train,train,train,train,train
5293,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002364_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,train,train,train,train,train
5294,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002364_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,train,train,train,train,train
5295,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002331_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5296,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002331_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5297,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002331_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5298,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002331_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5299,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002331_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5300,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002323_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5301,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002323_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5302,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002323_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5303,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002323_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5304,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002323_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5305,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002382_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5306,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002382_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5307,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002382_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5308,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002382_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,train,train,train,train,train,Train,,,,,,Train,,,,,
5309,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002337_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5310,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002337_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5311,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002337_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5312,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002337_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5313,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002337_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5314,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002363_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5315,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002363_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5316,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002363_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5317,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002363_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5318,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002363_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5319,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002330_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5320,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002330_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5321,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002330_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5322,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002330_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5323,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002330_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5324,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002293_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,K test,K test,K test,K test,K test
5325,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002293_05m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,K test,K test,K test,K test,K test
5326,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002293_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,K test,K test,K test,K test,K test
5327,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002293_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,K test,K test,K test,K test,K test
5328,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002293_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,K test,K test,K test,K test,K test
5329,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002359_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5330,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002359_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5331,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002359_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5332,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002359_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,,,,,,Train,,,,,
5333,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5334,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_05m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5335,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_06m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5336,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5337,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5338,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002338_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,,,,,,Train,,,,,,Train,,,,,
5339,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002371_04m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5340,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002371_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5341,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002371_03m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5342,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002371_01m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
5343,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_02m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5344,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_04m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5345,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_01m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5346,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_05m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5347,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_06m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5348,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002297_03m.jpg,Train,,,,,,,train,train,train,train,train,Train,K test,K test,K test,K test,K test,Train,,,,,,Train,,,,,
5349,/opt/ImageBase/AWS_sync/cropped/anopheles/freeborni/JHU-002291_02m.jpg,Train,,,,,,,U2 test,U2 test,U2 test,U2 test,U2 test,Train,,,,,,Train,train,train,train,train,train,Train,,,,,
